Year,Make,Model,Trim,Engine,Notes,ManufacturerPartCode,CategoryName,CategoryCode
2002,Toyota,Tacoma,Pre Runner Extended Cab Pickup 2-Door,3.4L 3378CC V6 GAS DOHC Naturally Aspirated,RWD,KTB-100578,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2002,Toyota,Tacoma,Pre Runner Standard Cab Pickup 2-Door,2.7L 2694CC l4 GAS DOHC Naturally Aspirated,RWD,KTB-100578,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2002,Toyota,Tacoma,Pre Runner Standard Cab Pickup 2-Door,3.4L 3378CC V6 GAS DOHC Naturally Aspirated,RWD,KTB-100578,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2001,Toyota,Tacoma,Base Crew Cab Pickup 4-Door,2.4L 2438CC l4 GAS DOHC Naturally Aspirated,4WD,KTB-100578,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2001,Toyota,Tacoma,Base Crew Cab Pickup 4-Door,2.7L 2694CC l4 GAS DOHC Naturally Aspirated,4WD,KTB-100578,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2001,Toyota,Tacoma,Base Crew Cab Pickup 4-Door,3.4L 3378CC V6 GAS DOHC Naturally Aspirated,4WD,KTB-100578,['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Steering-Suspension / Car-Truck-Tie-Rods-Steering-Linkages'],['6000 / 6028 / 6030 / 33579 / 33593']
2019,Ford,Transit-350 HD,Base Extended Cargo Van 4-Door,3.7L 3726CC 227Cu. In. V6 CNG DOHC Naturally Aspirated,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2019,Ford,Transit-350 HD,Base Extended Cargo Van 4-Door,3.7L 3726CC 227Cu. In. V6 FLEX DOHC Naturally Aspirated,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2019,Ford,Transit-350 HD,Base Extended Cargo Van 4-Door,3.7L 3726CC 227Cu. In. V6 GAS DOHC Naturally Aspirated,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2019,Ford,Transit-350 HD,Base Extended Cargo Van 4-Door,3.7L 3726CC 227Cu. In. V6 LPG DOHC Naturally Aspirated,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2019,Ford,Transit-350 HD,XL Extended Passenger Van 3-Door,3.2L 195Cu. In. l5 DIESEL DOHC Turbocharged,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2019,Ford,Transit-350 HD,XL Extended Passenger Van 3-Door,3.5L 3496CC 213Cu. In. V6 GAS DOHC Turbocharged,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2019,Ford,Transit-350 HD,XL Extended Passenger Van 3-Door,3.7L 3726CC 227Cu. In. V6 CNG DOHC Naturally Aspirated,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2019,Ford,Transit-350 HD,XL Extended Passenger Van 3-Door,3.7L 3726CC 227Cu. In. V6 FLEX DOHC Naturally Aspirated,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2019,Ford,Transit-350 HD,XL Extended Passenger Van 3-Door,3.7L 3726CC 227Cu. In. V6 LPG DOHC Naturally Aspirated,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2019,Ford,Transit-350 HD,XLT Extended Passenger Van 3-Door,3.2L 195Cu. In. l5 DIESEL DOHC Turbocharged,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2019,Ford,Transit-350 HD,XLT Extended Passenger Van 3-Door,3.5L 3496CC 213Cu. In. V6 GAS DOHC Turbocharged,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
2019,Ford,Transit-350 HD,XLT Extended Passenger Van 3-Door,3.7L 3726CC 227Cu. In. V6 CNG DOHC Naturally Aspirated,With 6 Lug Wheels,KGF-102534,"['Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Disc-Rotors', 'Auto-Parts-and-Vehicles / Auto-Parts-Accessories / Car-Truck-Parts-Accessories / Car-Truck-Brakes-Brake-Parts / Car-Truck-Brake-Pads']","['6000 / 6028 / 6030 / 33559 / 33564', '6000 / 6028 / 6030 / 33559 / 57357']"
